Gene ID	Gene.Symbol	ppb.iBAQ.peptides	ppb.iBAQ.A549_exo1	ppb.iBAQ.A549_exo2	ppb.iBAQ.A549_exo3	ppb.iBAQ.Caco2_exo1	ppb.iBAQ.Caco2_exo2	ppb.iBAQ.Caco2_exo3	ppb.iBAQ.CRC.A	ppb.iBAQ.CRC.B	ppb.iBAQ.CRC.C	ppb.iBAQ.CRC.D	ppb.iBAQ.e.EV_10N	ppb.iBAQ.e.EV_10T	ppb.iBAQ.e.EV_11N	ppb.iBAQ.e.EV_11T	ppb.iBAQ.e.EV_12N	ppb.iBAQ.e.EV_12T	ppb.iBAQ.e.EV_13N	ppb.iBAQ.e.EV_13T	ppb.iBAQ.e.EV_14N	ppb.iBAQ.e.EV_14T	ppb.iBAQ.e.EV_15N	ppb.iBAQ.e.EV_15T	ppb.iBAQ.e.EV_16N	ppb.iBAQ.e.EV_16T	ppb.iBAQ.e.EV_17N	ppb.iBAQ.e.EV_17T	ppb.iBAQ.e.EV_1N	ppb.iBAQ.e.EV_1T	ppb.iBAQ.e.EV_2N	ppb.iBAQ.e.EV_2T	ppb.iBAQ.e.EV_3N	ppb.iBAQ.e.EV_3T	ppb.iBAQ.e.EV_4N	ppb.iBAQ.e.EV_4T	ppb.iBAQ.e.EV_5N	ppb.iBAQ.e.EV_5T	ppb.iBAQ.e.EV_6N	ppb.iBAQ.e.EV_6T	ppb.iBAQ.e.EV_7N	ppb.iBAQ.e.EV_7T	ppb.iBAQ.e.EV_8N	ppb.iBAQ.e.EV_8T	ppb.iBAQ.e.EV_9N	ppb.iBAQ.e.EV_9T	ppb.iBAQ E24 Normal	ppb.iBAQ E24 Tumor	ppb.iBAQ E25 Normal	ppb.iBAQ E25 Tumor	ppb.iBAQ E29 Normal	ppb.iBAQ E29 Tumor	ppb.iBAQ E40 Normal	ppb.iBAQ E43 Normal	ppb.iBAQ E43 Tumor	ppb.iBAQ E45 Norrmal	ppb.iBAQ E45 Tumor	ppb.iBAQ E46 Normal	ppb.iBAQ E46 Tumor	ppb.iBAQ E47 Normal	ppb.iBAQ E47 Tumor	ppb.iBAQ.EV_N	ppb.iBAQ.EV_T	ppb.iBAQ.exoA153_TRG1	ppb.iBAQ.exoA162_TRG1	ppb.iBAQ.exoA186_TRG1	ppb.iBAQ.exoA282_TRG1	ppb.iBAQ.exoA293_TRG1	ppb.iBAQ.exoA296_TRG1	ppb.iBAQ.exoA298	ppb.iBAQ.exoA334_TRG1	ppb.iBAQ.exoA342_TRG1	ppb.iBAQ.exoA360_TRG1	ppb.iBAQ.exoA363_TRG1	ppb.iBAQ.exoA384_TRG1	ppb.iBAQ.exoA386_TRG1	ppb.iBAQ.exoA406_TRG1	ppb.iBAQ.exoA415_TRG1	ppb.iBAQ.exoA50_TRG1	ppb.iBAQ.exoA63_TRG1	ppb.iBAQ.exoA95_TRG1	ppb.iBAQ.exoB100_TRG2	ppb.iBAQ.exoB12_TRG1	ppb.iBAQ.exoB148_TRG2	ppb.iBAQ.exoB150_TRG2	ppb.iBAQ.exoB164_TRG2	ppb.iBAQ.exoB191_TRG2	ppb.iBAQ.exoB198_TRG2	ppb.iBAQ.exoB201_TRG2	ppb.iBAQ.exoB234_TRG2	ppb.iBAQ.exoB240_TRG2	ppb.iBAQ.exoB260_TRG2	ppb.iBAQ.exoB311_TRG2	ppb.iBAQ.exoB318_TRG2	ppb.iBAQ.exoB364_TRG2	ppb.iBAQ.exoB392_TRG2	ppb.iBAQ.exoB393_TRG2	ppb.iBAQ.exoB398_TRG2	ppb.iBAQ.exoB401_TRG2	ppb.iBAQ.exoB51_TRG2	ppb.iBAQ.exoB62_TRG2	ppb.iBAQ.exoB92_TRG2	ppb.iBAQ.Expel10.CRC.LM	ppb.iBAQ.Expel10.normal	ppb.iBAQ.Expel17.CRC.LM	ppb.iBAQ.Expel17.normal	ppb.iBAQ.Expel18.CRC.LM	ppb.iBAQ.Expel18.normal	ppb.iBAQ.Expel19.CRC.LM	ppb.iBAQ.Expel19.normal	ppb.iBAQ.Expel22.CRC.LM	ppb.iBAQ.Expel22.normal	ppb.iBAQ.Expel3.CRC.LM	ppb.iBAQ.Expel3.normal	ppb.iBAQ.FEB	ppb.iBAQ.H23_exo1	ppb.iBAQ.H23_exo2	ppb.iBAQ.H23_exo3	ppb.iBAQ.Healthy	ppb.iBAQ.HT29_exo1	ppb.iBAQ.HT29_exo2	ppb.iBAQ.HT29_exo3	ppb.iBAQ.HTC116_exo1	ppb.iBAQ.HTC116_exo2	ppb.iBAQ.HTC116_exo3	ppb.iBAQ.KM12L4	ppb.iBAQ.KM12SM	ppb.iBAQ.plasmaA153_TRG1	ppb.iBAQ.plasmaA162_TRG1	ppb.iBAQ.plasmaA186_TRG1	ppb.iBAQ.plasmaA198_TRG2	ppb.iBAQ.plasmaA282_TRG1	ppb.iBAQ.plasmaA293_TRG1	ppb.iBAQ.plasmaA296_TRG1	ppb.iBAQ.plasmaA298	ppb.iBAQ.plasmaA32	ppb.iBAQ.plasmaA334_TRG1	ppb.iBAQ.plasmaA342_TRG1	ppb.iBAQ.plasmaA360_TRG1	ppb.iBAQ.plasmaA363_TRG1	ppb.iBAQ.plasmaA384_TRG1	ppb.iBAQ.plasmaA386_TRG1	ppb.iBAQ.plasmaA406_TRG1	ppb.iBAQ.plasmaA415_TRG1	ppb.iBAQ.plasmaA50_TRG1	ppb.iBAQ.plasmaA95_TRG1	ppb.iBAQ.plasmaB100_TRG2	ppb.iBAQ.plasmaB12_TRG2	ppb.iBAQ.plasmaB148_TRG2	ppb.iBAQ.plasmaB150_TRG2	ppb.iBAQ.plasmaB191_TRG2	ppb.iBAQ.plasmaB201_TRG2	ppb.iBAQ.plasmaB234_TRG2	ppb.iBAQ.plasmaB240_TRG2	ppb.iBAQ.plasmaB260_TRG2	ppb.iBAQ.plasmaB311_TRG2	ppb.iBAQ.plasmaB318_TRG2	ppb.iBAQ.plasmaB35_TRG2	ppb.iBAQ.plasmaB357_TRG2	ppb.iBAQ.plasmaB364_TRG2	ppb.iBAQ.plasmaB392_TRG2	ppb.iBAQ.plasmaB393_TRG2	ppb.iBAQ.plasmaB398_TRG2	ppb.iBAQ.plasmaB401_TRG2	ppb.iBAQ.plasmaB51_TRG2	ppb.iBAQ.plasmaB62_TRG2	ppb.iBAQ.plasmaB92_TRG2	ppb.iBAQ.SW620
ENSG00000131043	AAR2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42695.83629	NA	25654.45483	NA	NA	NA	NA	NA	14552.4787	NA	NA	NA	59692.35082	NA	NA	NA	NA	NA	NA	NA	NA	NA	11709.81266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6343.241747	24690.61419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2413.880981	NA	NA	NA	5695.364661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000090861	AARS1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17933.25178	420949.8641	NA	42012.35399	NA	271117.6655	4710.076823	318601.5887	NA	503059.1087	21019.18537	238398.5276	563.4364121	40660.97871	NA	189143.8193	NA	359858.7424	NA	169658.0982	NA	87468.99628	9522.231225	127586.6047	25466.70484	418249.2867	14537.50451	432089.8841	3333.774618	261858.5335	10557.94597	243123.9486	3715.5283	244767.0107	11872.35573	5816.048922	829.5932554	12132.91612	20109.1574	151363.6595	4036.602719	5092.354914	85793.62947	47720.04398	114584.5693	4032.469891	48052.34125	4056.117436	NA	10564.17641	403032.2952	NA	NA	NA	NA	NA	NA	NA	98577.53889	4225.026807	NA	163761.3838	NA	NA	NA	79145.65567	NA	NA	NA	190528.4927	NA	NA	NA	295924.1241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	79365.12875	64749.05306	87191.38758	75454.02468	175535.4338	226738.1486	52388.73685	96200.47752	106750.9413	215276.0654	85988.91036	68695.37872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35083.19088	69274.583	NA	NA	NA	NA	NA	NA	834.3018206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	221901.0517
ENSG00000124608	AARS2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35579.08865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1171.17131	NA	2509.64026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149313	AASDHPPT	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25394.51544	NA	NA	NA	23600.07195	NA	NA	NA	NA	NA	NA	NA	NA	NA	21762.8419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23162.07131	NA	NA	8600.508507	NA	22876.9942	NA	10901.51532	NA	NA	NA	22957.15316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25750.39651	48030.94017	9042.36911	82752.45886	7007.534449	104652.2153	15560.10074	80715.41483	10454.05154	6599.209641	63569.04534	8554.711794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20362.66888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77394.43802
ENSG00000008311	AASS	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8451.497301	19181.34523	13406.11552	10199.46866	NA	31519.80455	11347.16586	NA	15546.38614	5827.25901	14196.42429	7908.127292	22187.83985	13771.36252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1887.071333	NA	2580.616561	NA	23919.46931	NA	7560.94716	NA	50887.53992	NA	3429.383469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000183044	ABAT	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22372.00242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39567.56796	20380.17571	4442.733855	108657.5394	NA	191369.3657	14745.40259	73161.46536	35822.79414	239063.2575	35648.37557	35541.35422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154262	ABCA6	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3893.743454	NA	3525.769749	NA	NA	NA	6733.464395	1006.457912	10919.50409	1979.311201	19373.14113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141338	ABCA8	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2207.102987	NA	NA	NA	NA	NA	NA	NA	NA	NA	2522.820142	NA	6089.598453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6046.077122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000085563	ABCB1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134361.7226	980.6098108	160452.712	NA	61974.54745	NA	47861.23681	NA	7312.455244	NA	NA	NA	5669.742012	NA	10177.47622	4513.982266	100208.2296	14953.76913	89154.63074	NA	185230.2642	NA	5903.857607	1656.164234	4530.078274	3659.69677	8129.699202	NA	95858.69526	NA	16998.25378	NA	58940.52439	NA	NA	NA	NA	NA	NA	NA	NA	2464.476129	NA	NA	NA	NA	2667.508146	NA	NA	146552.6419	2832.744253	3679.354776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1667.06274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2700.803059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8817.454657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000131269	ABCB7	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17182.5922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000108846	ABCC3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	98926.08857	15389.31446	3057.151239	NA	19596.08302	NA	12123.60299	NA	NA	NA	6232.454967	NA	9543.911063	127493.8031	6310.19236	NA	15460.72102	NA	NA	NA	21870.49581	NA	NA	NA	NA	NA	11263.7324	NA	NA	NA	NA	NA	90680.04084	NA	NA	NA	NA	NA	NA	NA	NA	4519.849654	288.0419503	NA	NA	NA	NA	2035.98008	NA	20569.67292	5908.56915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8306.067105	6408.365266	39918.27003	NA	160742.2889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000069431	ABCC9	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	68573.122	24872.70412	28757.06089	24183.15695	20851.82355	31165.20156	24978.73362	10029.54232	14751.71605	NA	9141.348346	23351.19994	7103.728501	25315.4047	17144.51002	1697.325236	3232.59732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20286.61805	NA	4600.401597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5586.256166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000117528	ABCD3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	675.449724	NA	NA	NA	NA	NA	1657.702606	NA	5581.062801	NA	1104.462205	NA	NA	NA	291.8562556	368.0295162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1072.63494	NA	2384.093208	NA	25654.49532	4257.819798	NA	1330.035945	1201.65069	2686.885596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164163	ABCE1	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38878.72567	100758.7804	4437.957785	4328.366623	46029.14148	586943.1564	111634.1539	423153.8702	24276.66621	967592.1345	133126.4162	556448.4908	NA	340853.9335	14375.7179	839839.829	NA	1024592.636	2108.561302	634718.9656	NA	481758.0733	NA	412903.1364	33892.81028	390440.4556	128722.8251	622935.7895	NA	360869.106	75476.95492	880687.0492	44281.50244	1226515.109	10351.55932	13908.11724	4280.061455	11187.87401	3407.464408	3921.950208	NA	2688.450459	8697.276323	3727.901056	30151.97235	9815.083429	31246.08594	10026.12036	NA	59292.40942	459580.8585	NA	29814.73618	NA	NA	NA	NA	NA	NA	NA	28114.77016	NA	NA	NA	NA	NA	61439.1588	NA	NA	NA	8631.592432	NA	NA	NA	33992.98058	NA	NA	NA	NA	14526.90147	NA	NA	NA	NA	NA	NA	NA	15686.72665	NA	39239.79847	3516.836832	NA	11129.89847	8832.041323	164206.9844	19225.86328	5380.415602	5394.746295	23890.91498	18353.34605	39169.21387	8900.336058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90652.39658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	89349.45083
ENSG00000161204	ABCF3	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5891.125861	13842.63266	NA	NA	NA	27043.05768	7578.020017	14985.53465	NA	59946.53941	NA	36540.44348	NA	NA	NA	122298.1708	NA	27331.90484	NA	48054.61286	NA	23677.70243	NA	NA	2585.680231	3757.108338	11353.01004	42794.0289	NA	64468.88301	10707.52668	12720.40312	NA	136021.3771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	581.0078399	NA	NA	NA	NA	16171.53238	97854.55263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1837.833912	NA	22288.16884	NA	NA	1758.318431	1844.063619	2685.925752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000118777	ABCG2	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23623.87812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6559.479754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144827	ABHD10	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12984.20467	NA	NA	72536.43858	10542.3978	76693.74231	8442.754696	12496.20715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34119.73466	NA	NA	NA	14458.08022	NA	14658.93529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000106077	ABHD11	176647.2355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2069.097147	NA	NA	NA	4845.855473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14596.38551	NA	NA	5605.588069	7670.021839	NA	35987.59286	94986.57205	17104.989	114177.7931	28439.93073	6001.624205	34151.41968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11227.99193	NA	33772.85806	NA	72574.26715	NA	NA	NA	18692.62475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
